,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000270620,1,15917698,15917908,211,-,ENSG00000270620,,unprocessed_pseudogene,chromosome,cytochrome c oxidase subunit VIc (COX6C) pseudogene,ENSG00000270620.1,ENST00000604816,,,1814,0.5801208515564692,0.45750133244067176,0.0,1052.339224723435,6.959720610989075,0,-0.37855343401735925,0.37855343401735925
ENSG00000260507,16,90105095,90106316,1222,-,ENSG00000260507,,lncRNA,chromosome,novel transcript,ENSG00000260507.1,ENST00000562203,,,1807,0.2606205792837559,0.23160412295470184,0.38588754134509795,472.7657308207332,6.160712960744011,0,-0.3783206303345519,0.3783206303345519
ENSG00000252411,X,35594173,35594273,101,+,ENSG00000252411,RNU6-1087P,snRNA,chromosome,"RNA, U6 small nuclear 1087, pseudogene [Source:HGNC Symbol;Acc:HGNC:48050]",ENSG00000252411.1,ENST00000516602,RNU6-1087P,,1813,0.23571933304381334,0.21165325642425933,0.055126791620729865,427.59487014147743,6.0605121140958875,0,0.3764931115107021,0.3764931115107021
ENSG00000265768,14,93948226,93948302,77,-,ENSG00000265768,MIR4506,miRNA,chromosome,microRNA 4506 [Source:HGNC Symbol;Acc:HGNC:41663],ENSG00000265768.1,ENST00000584693,MIR4506,100616140,1813,0.43891401873218555,0.36388867541277936,0.055126791620729865,796.1900299801846,6.681093081963628,0,0.37604908308928586,0.37604908308928586
ENSG00000207483,10,28667919,28668025,107,+,ENSG00000207483,RNU6-1067P,snRNA,chromosome,"RNA, U6 small nuclear 1067, pseudogene [Source:HGNC Symbol;Acc:HGNC:48030]",ENSG00000207483.1,ENST00000384752,RNU6-1067P,,1813,0.48765717362022704,0.3972025157936805,0.055126791620729865,884.6101129470918,6.786276800646178,0,-0.3759303632115026,0.3759303632115026
ENSG00000277509,3,44528955,44529391,437,-,ENSG00000277509,,processed_pseudogene,chromosome,zinc finger protein 347 (ZNF347) pseudogene,ENSG00000277509.1,ENST00000616549,,,1813,0.2776543700046064,0.24502587337244186,0.055126791620729865,503.6650271883561,6.223894896687989,0,-0.3758655518715701,0.3758655518715701
ENSG00000282375,8,738548,740374,1827,+,ENSG00000282375,,lncRNA,chromosome,novel transcript,ENSG00000282375.1,ENST00000631653,,401442,1813,1.0589506724564235,0.7221964707195442,0.055126791620729865,1920.9365198359524,7.561088560803709,0,-0.3758615439308733,0.3758615439308733
ENSG00000202407,X,106426568,106426669,102,+,ENSG00000202407,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000202407.1,ENST00000365537,Y_RNA,,1813,0.2438778867355928,0.21823382771069538,0.055126791620729865,442.39448653836536,6.094459862595126,0,0.375649700752546,0.375649700752546
ENSG00000275836,1,63326925,63326984,60,-,ENSG00000275836,MIR6068,miRNA,chromosome,microRNA 6068 [Source:HGNC Symbol;Acc:HGNC:50261],ENSG00000275836.1,ENST00000615405,MIR6068,102464823,1814,0.9278983984896423,0.6564304969209557,0.0,1683.2076948602112,7.429050521437261,0,0.37553826915765043,0.37553826915765043
ENSG00000157870,1,2586491,2591469,4979,+,ENSG00000157870,PRXL2B,protein_coding,chromosome,peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390],ENSG00000157870.17,ENST00000419916,PRXL2B,127281,1814,1.2371604402802248,0.8052074011164041,0.0,2244.2090386683276,7.716553908834182,0,-0.37253286440788025,0.37253286440788025
ENSG00000231866,1,52925249,52925423,175,-,ENSG00000231866,,processed_pseudogene,chromosome,chromosome 14 open reading frame 2 (C14orf2) (MP68) pseudogene,ENSG00000231866.2,ENST00000436385,,,1814,0.500713410799825,0.40594060224279177,0.0,908.2941271908825,6.81266861410646,0,0.3704098586075959,0.3704098586075959
ENSG00000184524,11,787115,790113,2999,-,ENSG00000184524,CEND1,protein_coding,chromosome,cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153],ENSG00000184524.6,ENST00000330106,CEND1,51286,1813,0.732153966406505,0.5493657013431746,0.055126791620729865,1328.1272950614,7.192277836715852,0,0.3700373148158244,0.3700373148158244
ENSG00000264341,1,5564071,5564143,73,+,ENSG00000264341,,miRNA,chromosome,,ENSG00000264341.1,ENST00000579887,,,1814,0.26009631107973297,0.23118815540706755,0.0,471.8147082986356,6.15870357453068,0,0.3699092233800795,0.3699092233800795
ENSG00000284171,2,130278444,130278739,296,+,ENSG00000284171,,unprocessed_pseudogene,chromosome,mitochondrially encoded NADH 4L dehydrogenase (MT-ND4L) pseudogene,ENSG00000284171.1,ENST00000638485,,,1814,0.20548140250485258,0.18687899131548638,0.0,372.7432641438026,5.923569102184773,0,0.3683772833531384,0.3683772833531384
ENSG00000252952,13,23217432,23217534,103,-,ENSG00000252952,RNU6-58P,snRNA,chromosome,"RNA, U6 small nuclear 58, pseudogene [Source:HGNC Symbol;Acc:HGNC:42548]",ENSG00000252952.1,ENST00000517143,RNU6-58P,,1813,0.24782843842232155,0.22140479128459425,0.055126791620729865,449.56078729809127,6.1104930009048966,0,0.3669224011217381,0.3669224011217381
ENSG00000202167,1,143652050,143652215,166,-,ENSG00000202167,RNU1-114P,snRNA,chromosome,"RNA, U1 small nuclear 114, pseudogene [Source:HGNC Symbol;Acc:HGNC:48456]",ENSG00000202167.1,ENST00000365297,RNU1-114P,,1812,0.47908411298493697,0.39142305363617513,0.11025358324145973,869.0585809546757,6.76856054381243,0,0.36685737442645916,0.36685737442645916
ENSG00000283799,1,231019828,231019924,97,-,ENSG00000283799,MIR1182,miRNA,chromosome,microRNA 1182 [Source:HGNC Symbol;Acc:HGNC:35263],ENSG00000283799.1,ENST00000408363,MIR1182,100302132,1814,0.6200086399384668,0.48243148252542056,0.0,1124.6956728483788,7.026156499388174,0,0.36671177659948423,0.36671177659948423
ENSG00000279814,10,75450081,75451725,1645,+,ENSG00000279814,,TEC,chromosome,TEC,ENSG00000279814.1,ENST00000623230,,,1813,0.4229000228577102,0.35269705863368045,0.055126791620729865,767.1406414638864,6.643972843288089,0,-0.3666121165954972,0.3666121165954972
ENSG00000264881,1,10227718,10227803,86,+,ENSG00000264881,,miRNA,chromosome,,ENSG00000264881.1,ENST00000577266,,,1814,0.3981054663516985,0.33511808184714165,0.0,722.1633159619811,6.5836350831813375,0,-0.3664099867390279,0.3664099867390279
ENSG00000251711,10,25819363,25819426,64,-,ENSG00000251711,RNU6-632P,snRNA,chromosome,"RNA, U6 small nuclear 632, pseudogene [Source:HGNC Symbol;Acc:HGNC:47595]",ENSG00000251711.1,ENST00000515902,RNU6-632P,,1813,0.29283245699924837,0.2568355144404975,0.055126791620729865,531.1980769966366,6.277015745227471,0,0.36629652992159856,0.36629652992159856
ENSG00000273046,12,54017110,54035361,18252,+,ENSG00000273046,,lncRNA,chromosome,novel transcript,ENSG00000273046.1,ENST00000512206,,,1813,1.1500898742721233,0.7655096432529268,0.055126791620729865,2086.263031929632,7.643608932642896,0,0.36469710059287275,0.36469710059287275
ENSG00000107485,10,8045378,8075198,29821,+,ENSG00000107485,GATA3,protein_coding,chromosome,GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172],ENSG00000107485.18,ENST00000379328,GATA3,2625,1813,1.1321980088865091,0.7571533767032553,0.055126791620729865,2053.8071881201276,7.627937296796127,0,0.36343246680410035,0.36343246680410035
ENSG00000266720,20,18258554,18258851,298,-,ENSG00000266720,RN7SL14P,misc_RNA,chromosome,"RNA, 7SL, cytoplasmic 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:46030]",ENSG00000266720.2,ENST00000579715,RN7SL14P,,1813,0.3084384377812674,0.268834393949496,0.055126791620729865,559.507326135219,6.328842313140833,0,0.3629366229046745,0.3629366229046745
ENSG00000280222,1,18109389,18115861,6473,+,ENSG00000280222,,TEC,chromosome,TEC,ENSG00000280222.1,ENST00000624418,,,1814,0.8782499747889219,0.6303404788444904,0.0,1593.1454542671042,7.3740931062956285,0,-0.36202170489489116,0.36202170489489116
ENSG00000207811,11,111512938,111513021,84,+,ENSG00000207811,MIR34B,miRNA,chromosome,microRNA 34b [Source:HGNC Symbol;Acc:HGNC:31636],ENSG00000207811.3,ENST00000385076,MIR34B,407041,1811,1.2952639317439076,0.8308478398386994,0.1653803748621785,2349.6087721834483,7.762429625582987,0,0.3612047168586674,0.3612047168586674
ENSG00000252751,3,124407691,124407783,93,+,ENSG00000252751,RNU6-143P,snRNA,chromosome,"RNA, U6 small nuclear 143, pseudogene [Source:HGNC Symbol;Acc:HGNC:47106]",ENSG00000252751.1,ENST00000516942,RNU6-143P,,1813,0.3018210403296963,0.2637640845157029,0.055126791620729865,547.5033671580691,6.307193418544335,0,-0.36074810315519384,0.36074810315519384
ENSG00000255522,11,3531420,3531608,189,+,ENSG00000255522,SNRPCP5,processed_pseudogene,chromosome,small nuclear ribonucleoprotein polypeptide C pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:49820],ENSG00000255522.1,ENST00000531775,SNRPCP5,,1813,0.2150049247066749,0.19474813004081992,0.055126791620729865,390.0189334179083,5.968755981876711,0,-0.360231201541919,0.360231201541919
ENSG00000264075,2,127423537,127423618,82,-,ENSG00000264075,MIR4783,miRNA,chromosome,microRNA 4783 [Source:HGNC Symbol;Acc:HGNC:41874],ENSG00000264075.1,ENST00000580343,MIR4783,100616187,1812,1.3255170843718362,0.8439424161920474,0.11025358324145973,2404.487991050511,7.7855080688387535,0,0.3599486594552254,0.3599486594552254
ENSG00000275733,5,2261859,2262023,165,+,ENSG00000275733,,processed_pseudogene,chromosome,ornithine decarboxylase 1 (ODC1) pseudogene,ENSG00000275733.1,ENST00000610958,,,1812,0.27435584695936505,0.24244083287365242,0.11025358324145973,497.6815063842882,6.21196762821555,0,0.3571331877066967,0.3571331877066967
ENSG00000273536,12,56840973,56841273,301,-,ENSG00000273536,,processed_pseudogene,chromosome,hydroxysteroid (17-beta) dehydrogenase 6 (HSD17B6) pseudogene,ENSG00000273536.1,ENST00000611595,,,1813,0.3886358572885553,0.32832186762250243,0.055126791620729865,704.9854451214394,6.559594621305432,0,0.35649019065098186,0.35649019065098186
ENSG00000234685,13,22915651,22916523,873,+,ENSG00000234685,NUS1P2,processed_pseudogene,chromosome,NUS1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38473],ENSG00000234685.1,ENST00000417358,NUS1P2,,1813,1.2159038660607935,0.7956603862025032,0.055126791620729865,2205.6496130342794,7.699230632000882,0,0.3555419893027707,0.3555419893027707
ENSG00000200334,5,149940030,149940131,102,-,ENSG00000200334,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000200334.1,ENST00000363464,Y_RNA,,1813,0.44667206338781085,0.3692657898896495,0.055126791620729865,810.2631229854888,6.698592444140765,0,0.3540429919421082,0.3540429919421082
ENSG00000235742,10,117023674,117023851,178,-,ENSG00000235742,,processed_pseudogene,chromosome,novel pseudogene,ENSG00000235742.1,ENST00000451232,,,1813,0.2299504244513135,0.20697386324790937,0.055126791620729865,417.1300699546827,6.0357925562611365,0,0.35331812048549055,0.35331812048549055
ENSG00000252461,16,28881480,28881607,128,-,ENSG00000252461,,snoRNA,chromosome,,ENSG00000252461.1,ENST00000516652,,,1813,0.27812044711544875,0.2453905980836229,0.055126791620729865,504.510491067424,6.225568792087747,0,0.3519679233924893,0.3519679233924893
ENSG00000265846,4,174423795,174423864,70,+,ENSG00000265846,MIR4276,miRNA,chromosome,microRNA 4276 [Source:HGNC Symbol;Acc:HGNC:38232],ENSG00000265846.1,ENST00000584832,MIR4276,100423042,1812,0.5280607081811192,0.42399942044011957,0.11025358324145973,957.9021246405503,6.86578900986325,0,-0.3501426083134757,0.3501426083134757
ENSG00000254348,8,47189305,47189560,256,+,ENSG00000254348,,processed_pseudogene,chromosome,patched homolog 1 (Drosophila) (PTCH1) pseudogene,ENSG00000254348.1,ENST00000521874,,,1812,1.287947617955571,0.8276551790052866,0.11025358324145973,2336.3369789714056,7.756767517114271,0,0.3468232958794804,0.3468232958794804
ENSG00000289615,2,72144678,72145763,1086,+,ENSG00000289615,,lncRNA,chromosome,"novel transcript, antisense to CYP26B1",ENSG00000289615.1,ENST00000689436,,,1814,1.708767822010467,0.9964938532692026,0.0,3099.704829126987,8.03938472886442,0,-0.34357891153679004,0.34357891153679004
ENSG00000207391,5,79534853,79534954,102,+,ENSG00000207391,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000207391.1,ENST00000384661,Y_RNA,,1813,0.22305895735903727,0.20135506270503487,0.055126791620729865,404.6289486492936,6.005438822139585,0,0.3406650480760577,0.3406650480760577
ENSG00000222664,1,93026252,93026542,291,+,ENSG00000222664,RN7SKP123,misc_RNA,chromosome,RN7SK pseudogene 123 [Source:HGNC Symbol;Acc:HGNC:45847],ENSG00000222664.1,ENST00000410732,RN7SKP123,,1814,0.2622721228414896,0.23291336911666122,0.0,475.76163083446215,6.167016640269917,0,-0.3405465265072587,0.3405465265072587
ENSG00000200728,10,96112747,96112851,105,+,ENSG00000200728,RNU6-271P,snRNA,chromosome,"RNA, U6 small nuclear 271, pseudogene [Source:HGNC Symbol;Acc:HGNC:47234]",ENSG00000200728.1,ENST00000363858,RNU6-271P,,1813,0.3768435344705173,0.31979358545488684,0.055126791620729865,683.5941715295185,6.528826212372316,0,0.34031767997800344,0.34031767997800344
ENSG00000267372,19,1321225,1322846,1622,+,ENSG00000267372,,lncRNA,chromosome,novel transcript,ENSG00000267372.2,ENST00000590086,,,1813,0.3326342147697711,0.28715759601538504,0.055126791620729865,603.3984655923648,6.404233691666647,0,0.3401985324718231,0.3401985324718231
ENSG00000221745,14,101025564,101025651,88,+,ENSG00000221745,MIR1197,miRNA,chromosome,microRNA 1197 [Source:HGNC Symbol;Acc:HGNC:35376],ENSG00000221745.3,ENST00000408818,MIR1197,100302250,1813,0.2906582592980297,0.2551523667513709,0.055126791620729865,527.2540823666259,6.269577384562141,0,0.33906240595981,0.33906240595981
ENSG00000162571,1,1173880,1197936,24057,+,ENSG00000162571,TTLL10,protein_coding,chromosome,tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693],ENSG00000162571.14,ENST00000379289,TTLL10,254173,1814,0.3791523811842277,0.3214690939276944,0.0,687.7824194681891,6.534925429367626,0,-0.3389823380892388,0.3389823380892388
ENSG00000170989,1,101236865,101243713,6849,+,ENSG00000170989,S1PR1,protein_coding,chromosome,sphingosine-1-phosphate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3165],ENSG00000170989.10,ENST00000305352,S1PR1,1901,1814,1.4411977814717891,0.8924888129018604,0.0,2614.3327755898254,7.869146624842314,0,0.33833400027477095,0.33833400027477095
ENSG00000272050,20,62477870,62478594,725,+,ENSG00000272050,,lncRNA,chromosome,novel transcript,ENSG00000272050.1,ENST00000606283,,,1813,0.6095187930977698,0.4759352480462897,0.055126791620729865,1105.6670906793545,7.009108156386346,0,0.3372045018795877,0.3372045018795877
ENSG00000279625,1,22364630,22366482,1853,-,ENSG00000279625,,TEC,chromosome,TEC,ENSG00000279625.1,ENST00000624125,,,1814,0.333838161061465,0.28806062158911316,0.0,605.5824241654975,6.40784062049495,0,0.33694205808356625,0.33694205808356625
ENSG00000263458,4,184938383,184938440,58,-,ENSG00000263458,MIR4455,miRNA,chromosome,microRNA 4455 [Source:HGNC Symbol;Acc:HGNC:41536],ENSG00000263458.1,ENST00000580836,MIR4455,100616111,1813,0.25790630225204725,0.22944867398770727,0.055126791620729865,467.84203228521375,6.15026589355511,0,0.33466844697233794,0.33466844697233794
ENSG00000252288,15,44973558,44973661,104,+,ENSG00000252288,RNU6-966P,snRNA,chromosome,"RNA, U6 small nuclear 966, pseudogene [Source:HGNC Symbol;Acc:HGNC:47929]",ENSG00000252288.1,ENST00000516479,RNU6-966P,,1813,0.2651952606141403,0.23522646648450016,0.055126791620729865,481.0642027540504,6.178077305914715,0,-0.3343086092895202,0.3343086092895202
ENSG00000182223,4,48490252,48494389,4138,+,ENSG00000182223,ZAR1,protein_coding,chromosome,zygote arrest 1 [Source:HGNC Symbol;Acc:HGNC:20436],ENSG00000182223.7,ENST00000327939,ZAR1,326340,1813,0.7999868221551125,0.5877793438503827,0.055126791620729865,1451.176095389374,7.280818465847555,0,-0.33293168790519007,0.33293168790519007
ENSG00000277182,17,38749360,38751457,2098,+,ENSG00000277182,,lncRNA,chromosome,"novel transcript, antisense to PCGF2",ENSG00000277182.1,ENST00000610658,,,1813,1.7717841897395834,1.0194912246676067,0.055126791620729865,3214.0165201876043,8.075587775130556,0,0.3328182445222794,0.3328182445222794
ENSG00000271409,10,70929925,70932057,2133,+,ENSG00000271409,,lncRNA,chromosome,novel transcript,ENSG00000271409.1,ENST00000603033,,,1813,0.3197311843926626,0.2774280676717949,0.055126791620729865,579.99236848829,6.364737621633614,0,0.3320202961923322,0.3320202961923322
ENSG00000208022,12,80935736,80935833,98,-,ENSG00000208022,MIR618,miRNA,chromosome,microRNA 618 [Source:HGNC Symbol;Acc:HGNC:32874],ENSG00000208022.1,ENST00000385287,MIR618,693203,1813,0.6725540889575777,0.514351852681217,0.055126791620729865,1220.013117369046,7.107436217188989,0,-0.3307929435692812,0.3307929435692812
ENSG00000284659,2,131419665,131419784,120,-,ENSG00000284659,,processed_pseudogene,chromosome,secreted frizzled related protein 4 (SFRP4) pseudogene,ENSG00000284659.1,ENST00000641610,,,1814,0.4429143724894499,0.36666493810689976,0.0,803.4466716958622,6.690154676722411,0,-0.330389486881147,0.330389486881147
ENSG00000284160,15,85380596,85380662,67,+,ENSG00000284160,MIR7706,miRNA,chromosome,microRNA 7706 [Source:HGNC Symbol;Acc:HGNC:50110],ENSG00000284160.1,ENST00000613747,MIR7706,102465803,1811,1.5201603603746623,0.9243225345680173,0.1653803748621785,2757.5708937196373,7.922468032479991,0,-0.32938042259946115,0.32938042259946115
ENSG00000199272,18,6454962,6455068,107,+,ENSG00000199272,RNU6-349P,snRNA,chromosome,"RNA, U6 small nuclear 349, pseudogene [Source:HGNC Symbol;Acc:HGNC:47312]",ENSG00000199272.1,ENST00000362402,RNU6-349P,,1813,0.21791102004764432,0.19713711247104576,0.055126791620729865,395.2905903664268,5.982147756201222,0,-0.32814785193789864,0.32814785193789864
ENSG00000138136,10,101226994,101229463,2470,-,ENSG00000138136,LBX1,protein_coding,chromosome,ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960],ENSG00000138136.7,ENST00000370193,LBX1,10660,1813,1.146322994514001,0.7637561429081728,0.055126791620729865,2079.429912048398,7.640329839823048,0,0.32723520281956964,0.32723520281956964
ENSG00000274258,1,8866502,8866590,89,-,ENSG00000274258,MIR6728,miRNA,chromosome,microRNA 6728 [Source:HGNC Symbol;Acc:HGNC:49961],ENSG00000274258.1,ENST00000618792,MIR6728,102465436,1814,0.7002618042713413,0.5307822417175545,0.0,1270.2749129482131,7.147775544376814,0,-0.32691624689748283,0.32691624689748283
ENSG00000236822,6,142088233,142089219,987,+,ENSG00000236822,NMBR-AS1,lncRNA,chromosome,NMBR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40406],ENSG00000236822.1,ENST00000454401,NMBR-AS1,,1813,0.7288966656681877,0.5474834395410362,0.055126791620729865,1322.2185515220924,7.187822344366197,0,0.32499756491426557,0.32499756491426557
ENSG00000241014,1,34975699,34978706,3008,-,ENSG00000241014,GPR199P,transcribed_unitary_pseudogene,chromosome,"G protein-coupled receptor 199, pseudogene [Source:HGNC Symbol;Acc:HGNC:55170]",ENSG00000241014.2,ENST00000642415,GPR199P,653160,1814,0.40396370667559084,0.3392994553233434,0.0,732.7901639095218,6.598223107510713,0,-0.32247797658562843,0.32247797658562843
LRG_198,1,1020123,1056112,35990,+,LRG_198,AGRN,LRG_gene,chromosome,agrin [Source:HGNC Symbol;Acc:HGNC:329],LRG_198.1,LRG_198t1,AGRN,375790,1814,0.8706308429460433,0.6262757231460655,0.0,1579.3243491041226,7.365385389196201,0,-0.3224600704873535,0.3224600704873535
ENSG00000188157,1,1020120,1056118,35999,+,ENSG00000188157,AGRN,protein_coding,chromosome,agrin [Source:HGNC Symbol;Acc:HGNC:329],ENSG00000188157.15,ENST00000379370,AGRN,375790,1814,0.8707282300190368,0.6263277828768298,0.0,1579.5010092545326,7.365497170222082,0,-0.3222757114259597,0.3222757114259597
ENSG00000234235,2,241544403,241558977,14575,-,ENSG00000234235,BOK-AS1,lncRNA,chromosome,BOK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:35125],ENSG00000234235.1,ENST00000434306,BOK-AS1,,1813,0.7788736866784276,0.5759804037336919,0.055126791620729865,1412.8768676346676,7.254090761784042,0,0.32186968223101015,0.32186968223101015
ENSG00000256125,12,126458462,126458792,331,-,ENSG00000256125,FAM32EP,processed_pseudogene,chromosome,"family with sequence similarity 32 member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:34241]",ENSG00000256125.1,ENST00000536421,FAM32EP,,1813,0.29650489668026764,0.2596721028350091,0.055126791620729865,537.8598825780055,6.289455579002723,0,-0.3217935894931107,0.3217935894931107
ENSG00000177989,22,50529710,50532506,2797,-,ENSG00000177989,ODF3B,protein_coding,chromosome,outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388],ENSG00000177989.14,ENST00000329363,ODF3B,440836,1813,2.084906786204225,1.126521441732055,0.055126791620729865,3782.0209101744645,8.23827815202311,0,0.32133063244379817,0.32133063244379817
ENSG00000258436,14,20590193,20590823,631,-,ENSG00000258436,RNASE12,protein_coding,chromosome,ribonuclease A family member 12 (inactive) [Source:HGNC Symbol;Acc:HGNC:24211],ENSG00000258436.1,ENST00000556526,RNASE12,493901,1813,0.30858152695845703,0.26894374670894006,0.055126791620729865,559.7668899026411,6.3293052931475895,0,0.32127322512921996,0.32127322512921996
ENSG00000282718,1,212916787,212917577,791,+,ENSG00000282718,,lncRNA,chromosome,novel transcript,ENSG00000282718.1,ENST00000632866,,,1814,0.5780513005874315,0.45619073177321456,0.0,1048.5850592656006,6.9561501833949135,0,0.3200943950377424,0.3200943950377424
ENSG00000267570,18,12911186,12912023,838,+,ENSG00000267570,STK25P1,processed_pseudogene,chromosome,serine/threonine kinase 25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50361],ENSG00000267570.1,ENST00000585406,STK25P1,,1813,1.247951097591143,0.8100191780542338,0.055126791620729865,2263.783291030333,7.725234356090473,0,0.31893197065669004,0.31893197065669004
ENSG00000132671,20,23035312,23039237,3926,+,ENSG00000132671,SSTR4,protein_coding,chromosome,somatostatin receptor 4 [Source:HGNC Symbol;Acc:HGNC:11333],ENSG00000132671.6,ENST00000255008,SSTR4,6754,1813,0.5513234180637027,0.4391083847414377,0.055126791620729865,1000.1006803675567,6.908855354045182,0,0.3186256337198566,0.3186256337198566
ENSG00000261204,19,637105,637537,433,-,ENSG00000261204,,lncRNA,chromosome,novel transcript,ENSG00000261204.1,ENST00000564240,,,1813,0.276526852025076,0.2441429931421393,0.055126791620729865,501.61970957348785,6.219833839568386,0,0.31515852725193855,0.31515852725193855
ENSG00000265961,1,31503631,31503744,114,-,ENSG00000265961,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000265961.1,ENST00000578934,Y_RNA,,1814,0.2720411690174208,0.24062282997390966,0.0,493.48268059760136,6.203512126379847,0,0.31394546453006267,0.31394546453006267
ENSG00000162004,16,722582,726954,4373,-,ENSG00000162004,CCDC78,protein_coding,chromosome,coiled-coil domain containing 78 [Source:HGNC Symbol;Acc:HGNC:14153],ENSG00000162004.19,ENST00000345165,CCDC78,124093,1813,0.6754283036679962,0.5160688362728009,0.055126791620729865,1225.2269428537452,7.111697207729295,0,0.3139316131497572,0.3139316131497572
ENSG00000232625,2,218841599,218842065,467,+,ENSG00000232625,RPL23AP31,processed_pseudogene,chromosome,ribosomal protein L23a pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:35777],ENSG00000232625.1,ENST00000456160,RPL23AP31,,1813,0.322761552336698,0.27972163633924385,0.055126791620729865,585.4894559387702,6.374154689992914,0,0.313726765615078,0.313726765615078
ENSG00000279617,19,17871273,17871705,433,-,ENSG00000279617,,TEC,chromosome,TEC,ENSG00000279617.1,ENST00000623214,,,1813,0.5573072640880962,0.4429582170482476,0.055126791620729865,1010.9553770558064,6.919639755056877,0,-0.31224691351415695,0.31224691351415695
ENSG00000267195,17,2050271,2050380,110,-,ENSG00000267195,MIR212,miRNA,chromosome,microRNA 212 [Source:HGNC Symbol;Acc:HGNC:31589],ENSG00000267195.1,ENST00000586026,MIR212,406994,1813,1.451706274168444,0.8967842205920259,0.055126791620729865,2633.3951813415574,7.8764089019311,0,-0.3118835181725003,0.3118835181725003
ENSG00000231293,9,107834509,107834829,321,-,ENSG00000231293,RPL36AP6,processed_pseudogene,chromosome,ribosomal protein L36a pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23365],ENSG00000231293.1,ENST00000435770,RPL36AP6,,1813,0.28415651368420813,0.2501020932318152,0.055126791620729865,515.4599158231536,6.246997678235706,0,-0.3110920717502498,0.3110920717502498
ENSG00000229409,22,49845929,49846090,162,+,ENSG00000229409,,processed_pseudogene,chromosome,chromosome 6 open reading frame 49 (C6orf49) pseudogene,ENSG00000229409.1,ENST00000422315,,,1813,0.3180661562287521,0.2761656292278658,0.055126791620729865,576.9720073989563,6.35952543739399,0,-0.31051990278451697,0.31051990278451697
ENSG00000265227,12,81158388,81158461,74,+,ENSG00000265227,MIR4699,miRNA,chromosome,microRNA 4699 [Source:HGNC Symbol;Acc:HGNC:41636],ENSG00000265227.1,ENST00000578957,MIR4699,100616133,1813,0.28480846673856003,0.25060965411591946,0.055126791620729865,516.6425586637479,6.249284962881806,0,-0.31039372465918286,0.31039372465918286
ENSG00000261213,1,75122518,75123927,1410,-,ENSG00000261213,,lncRNA,chromosome,novel transcript,ENSG00000261213.1,ENST00000565735,,,1814,0.34264586219087195,0.29464219117556123,0.0,621.5595940142417,6.433839357112929,0,0.3102824769609764,0.3102824769609764
ENSG00000227983,13,91023732,91023954,223,-,ENSG00000227983,BRK1P2,processed_pseudogene,chromosome,BRK1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42021],ENSG00000227983.1,ENST00000442875,BRK1P2,,1813,0.24415544612419313,0.21845694320202422,0.055126791620729865,442.89797926928634,6.095594759609052,0,-0.3101841512075649,0.3101841512075649
ENSG00000226392,7,67627831,67628019,189,+,ENSG00000226392,MTATP6P21,unprocessed_pseudogene,chromosome,MT-ATP6 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:52177],ENSG00000226392.1,ENST00000440681,MTATP6P21,,1813,0.20907542891871173,0.18985595919743883,0.055126791620729865,379.26282805854305,5.940862666424517,0,-0.31011848485367177,0.31011848485367177
ENSG00000242295,15,96448154,96448493,340,+,ENSG00000242295,,processed_pseudogene,chromosome,ribosomal protein L31 (RPL31) pseudogene,ENSG00000242295.1,ENST00000465747,,,1813,0.2780619963867345,0.2453448652535012,0.055126791620729865,504.4044614455364,6.225359022468626,0,-0.30992666543214564,0.30992666543214564
ENSG00000204175,10,46541736,46556658,14923,-,ENSG00000204175,GPRIN2,protein_coding,chromosome,G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:HGNC:23730],ENSG00000204175.6,ENST00000374314,GPRIN2,9721,1813,0.6313277681704925,0.489394264926747,0.055126791620729865,1145.2285714612735,7.044232328923759,0,0.30979204742715205,0.30979204742715205
