,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000271480,5,100050719,100051063,345,-,ENSG00000271480,MTND3P19,processed_pseudogene,chromosome,MT-ND3 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:52081],ENSG00000271480.1,ENST00000603825,MTND3P19,,1813,0.2667961902716643,0.2364910283141251,0.055126791620729865,483.968289152799,6.184083505609804,0,1.2925309488417038,1.2925309488417038
ENSG00000207026,12,33923374,33923480,107,-,ENSG00000207026,RNU6-472P,snRNA,chromosome,"RNA, U6 small nuclear 472, pseudogene [Source:HGNC Symbol;Acc:HGNC:47435]",ENSG00000207026.1,ENST00000384299,RNU6-472P,,1813,0.2911203434692015,0.25551032476962277,0.055126791620729865,528.0923030531316,6.271162902560145,0,-1.2911720283782855,1.2911720283782855
ENSG00000250483,8,15806149,15807283,1135,-,ENSG00000250483,PPM1AP1,processed_pseudogene,chromosome,"protein phosphatase, Mg2+/Mn2+ dependent 1A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30175]",ENSG00000250483.1,ENST00000502740,PPM1AP1,,1813,0.261526195483247,0.23232225422879832,0.055126791620729865,474.40851860661013,6.164174473584675,0,1.2744653655735885,1.2744653655735885
ENSG00000200072,13,112052078,112052138,61,+,ENSG00000200072,,snoRNA,chromosome,,ENSG00000200072.1,ENST00000363202,,,1813,0.3935992976211682,0.33188982311279414,0.055126791620729865,713.9891258847991,6.572267334025628,0,1.266293589675881,1.266293589675881
ENSG00000249449,5,163039291,163039599,309,+,ENSG00000249449,MRPL57P6,processed_pseudogene,chromosome,mitochondrial ribosomal protein L57 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:29689],ENSG00000249449.1,ENST00000506570,MRPL57P6,,1813,0.29856235524666697,0.2612577719508815,0.055126791620729865,541.5921124174539,6.296357863476073,0,-1.2481051764333888,1.2481051764333888
ENSG00000258193,12,81998632,81998962,331,+,ENSG00000258193,,processed_pseudogene,chromosome,peroxisomal biogenesis factor 2 (PEX2) pseudogene,ENSG00000258193.1,ENST00000546484,,,1813,0.28491801009199924,0.25069491093565743,0.055126791620729865,516.8412703068866,6.249668767321853,0,-1.2459492025246515,1.2459492025246515
ENSG00000212497,19,12027913,12028021,109,-,ENSG00000212497,RNA5SP465,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 465 [Source:HGNC Symbol;Acc:HGNC:43365]",ENSG00000212497.1,ENST00000391195,RNA5SP465,,1813,0.6448738582112885,0.49766369933869864,0.055126791620729865,1169.8011787952773,7.065443561646125,0,-1.2450776768463956,1.2450776768463956
ENSG00000224162,10,43732334,43732584,251,+,ENSG00000224162,UQCRHP3,processed_pseudogene,chromosome,ubiquinol-cytochrome c reductase hinge protein pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38046],ENSG00000224162.1,ENST00000451503,UQCRHP3,,1813,0.37137598914309333,0.31581460743360495,0.055126791620729865,673.6760443055713,6.514232641305055,0,-1.2441632016536464,1.2441632016536464
ENSG00000241008,11,7783697,7784407,711,+,ENSG00000241008,,processed_pseudogene,chromosome,ribosomal protein L7a (RPL7A) pseudogene,ENSG00000241008.1,ENST00000480271,,,1813,0.28474872032876536,0.25056315084282155,0.055126791620729865,516.5341786763804,6.249075568710059,0,1.2423840871088763,1.2423840871088763
ENSG00000233460,13,71845981,71846317,337,+,ENSG00000233460,RPL35AP31,processed_pseudogene,chromosome,ribosomal protein L35a pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:36284],ENSG00000233460.1,ENST00000418340,RPL35AP31,,1813,0.3286242259264118,0.28414399025889725,0.055126791620729865,596.124345830511,6.392125376177621,0,-1.2348620531387482,1.2348620531387482
ENSG00000223042,12,10084186,10084490,305,+,ENSG00000223042,RN7SKP161,misc_RNA,chromosome,RN7SK pseudogene 161 [Source:HGNC Symbol;Acc:HGNC:45885],ENSG00000223042.1,ENST00000411110,RN7SKP161,,1813,0.4217657055148409,0.35189955375170023,0.055126791620729865,765.0829898039214,6.641290505652621,0,1.2310783470611906,1.2310783470611906
ENSG00000202433,13,70459464,70459570,107,+,ENSG00000202433,RNU6-54P,snRNA,chromosome,"RNA, U6 small nuclear 54, pseudogene [Source:HGNC Symbol;Acc:HGNC:42544]",ENSG00000202433.1,ENST00000365563,RNU6-54P,,1813,0.2322483295036388,0.20884041095515088,0.055126791620729865,421.2984697196008,6.045712338252539,0,-1.22315323691529,1.22315323691529
ENSG00000256752,11,93998643,93999218,576,-,ENSG00000256752,HPRT1P3,processed_pseudogene,chromosome,hypoxanthine phosphoribosyltransferase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:5161],ENSG00000256752.1,ENST00000539521,HPRT1P3,,1813,0.24821568685064602,0.2217150810166631,0.055126791620729865,450.26325594707185,6.1120508852756155,0,1.2090177071862505,1.2090177071862505
ENSG00000201006,2,120651273,120651374,102,+,ENSG00000201006,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000201006.1,ENST00000364136,Y_RNA,,1814,0.3905361538396905,0.3296893949577493,0.0,708.4325830651985,6.564465471740345,0,-1.2076100154051406,1.2076100154051406
ENSG00000235554,17,16616848,16617881,1034,-,ENSG00000235554,SRSF6P2,processed_pseudogene,chromosome,SRSF6 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54947],ENSG00000235554.1,ENST00000414124,SRSF6P2,,1813,0.40147030154079477,0.33752190091712475,0.055126791620729865,728.2671269950017,6.592040094238245,0,-1.1965089356472938,1.1965089356472938
ENSG00000265164,13,101967642,101967746,105,-,ENSG00000265164,MIR2681,miRNA,chromosome,microRNA 2681 [Source:HGNC Symbol;Acc:HGNC:41532],ENSG00000265164.1,ENST00000581814,MIR2681,100616110,1813,0.3186552447601695,0.27661246334617495,0.055126791620729865,578.0406139949474,6.361372620181939,0,-1.1615396807399923,1.1615396807399923
ENSG00000252349,17,19662000,19662090,91,+,ENSG00000252349,,snoRNA,chromosome,,ENSG00000252349.1,ENST00000516540,,,1813,0.43953246340268926,0.36431838267595645,0.055126791620729865,797.3118886124784,6.682499358952835,0,-1.1541460045738146,1.1541460045738146
ENSG00000252182,16,35747032,35747140,109,+,ENSG00000252182,RNA5SP413,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 413 [Source:HGNC Symbol;Acc:HGNC:43313]",ENSG00000252182.1,ENST00000516373,RNA5SP413,,1808,0.29034475275531196,0.2549094328665242,0.3307607497243681,526.6853814981359,6.268500237731405,0,1.1455074189067687,1.1455074189067687
ENSG00000270326,6,28319660,28319852,193,-,ENSG00000270326,SMIM15P2,processed_pseudogene,chromosome,SMIM15 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54941],ENSG00000270326.1,ENST00000605757,SMIM15P2,,1813,0.2930059322428188,0.2569696877473464,0.055126791620729865,531.5127610884733,6.277606861781832,0,1.1427459263625963,1.1427459263625963
ENSG00000289206,5,42994376,42995029,654,-,ENSG00000289206,,lncRNA,chromosome,novel transcript,ENSG00000289206.1,ENST00000689869,,,1811,1.9548302200769456,1.0834411940727466,0.1653803748621785,3546.0620192195793,8.173874939599498,0,1.128226621682228,1.128226621682228
ENSG00000251851,21,20355748,20355852,105,-,ENSG00000251851,RNU6-772P,snRNA,chromosome,"RNA, U6 small nuclear 772, pseudogene [Source:HGNC Symbol;Acc:HGNC:47735]",ENSG00000251851.1,ENST00000516042,RNU6-772P,,1812,0.21100586371879984,0.1914513066061358,0.11025358324145973,382.7646367859029,5.950029439635676,0,1.1242697531124095,1.1242697531124095
ENSG00000280773,11,104252591,104252651,61,+,ENSG00000280773,,miRNA,chromosome,,ENSG00000280773.2,ENST00000627518,,,1813,0.27429531225265263,0.2423933295450741,0.055126791620729865,497.5716964263119,6.211747403385767,0,-1.1202917991957815,1.1202917991957815
ENSG00000207019,18,31345362,31345467,106,-,ENSG00000207019,RNU6-167P,snRNA,chromosome,"RNA, U6 small nuclear 167, pseudogene [Source:HGNC Symbol;Acc:HGNC:47130]",ENSG00000207019.1,ENST00000384292,RNU6-167P,,1813,0.2199271711261506,0.1987911611650629,0.055126791620729865,398.9478884228372,5.991334259678037,0,-1.115862823863708,1.115862823863708
ENSG00000207702,15,31065032,31065141,110,-,ENSG00000207702,MIR211,miRNA,chromosome,microRNA 211 [Source:HGNC Symbol;Acc:HGNC:31588],ENSG00000207702.1,ENST00000384969,MIR211,406993,1813,0.24157172816491285,0.21637809970183194,0.055126791620729865,438.2111148911519,6.084980197004318,0,-1.1103373502820024,1.1103373502820024
ENSG00000235368,7,57424503,57425676,1174,+,ENSG00000235368,SAPCD2P2,processed_pseudogene,chromosome,suppressor APC domain containing 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51278],ENSG00000235368.1,ENST00000431719,SAPCD2P2,,1813,0.3864212880620119,0.3267258142220401,0.055126791620729865,700.9682165444897,6.553888127423191,0,-1.109681989685608,1.109681989685608
ENSG00000207150,15,87474183,87474289,107,-,ENSG00000207150,RNU6-185P,snRNA,chromosome,"RNA, U6 small nuclear 185, pseudogene [Source:HGNC Symbol;Acc:HGNC:47148]",ENSG00000207150.1,ENST00000384421,RNU6-185P,,1813,0.23579766539804753,0.21171664450074013,0.055126791620729865,427.7369650320582,6.060843595760401,0,1.106183169528271,1.106183169528271
ENSG00000289598,14,106228735,106229454,720,+,ENSG00000289598,,lncRNA,chromosome,novel transcript,ENSG00000289598.1,ENST00000687872,,,1813,0.37205553267193336,0.31631000419298033,0.055126791620729865,674.9087362668871,6.516058061406542,0,1.102005457876323,1.102005457876323
ENSG00000213683,22,50754675,50755434,760,-,ENSG00000213683,,processed_pseudogene,chromosome,small nuclear ribonucleoprotein polypeptide A' (SNRPA1) pseudogene,ENSG00000213683.4,ENST00000395613,,,1808,0.29591522066203607,0.25921717963451657,0.3307607497243681,536.7902102809335,6.287468540398226,0,1.095944505284805,1.095944505284805
ENSG00000254167,14,106583501,106583807,307,-,ENSG00000254167,IGHV8-51-1,IG_V_gene,chromosome,immunoglobulin heavy variable IGHV8-51-1 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5704],ENSG00000254167.2,ENST00000519403,IGHV8-51-1,,1813,0.29417777445649207,0.25787557030278735,0.055126791620729865,533.6384828640767,6.281590785521242,0,1.0929186947524454,1.0929186947524454
ENSG00000260262,4,836512,837224,713,-,ENSG00000260262,,lncRNA,chromosome,novel transcript,ENSG00000260262.1,ENST00000568585,,,1813,0.47345927970073176,0.3876128877277243,0.055126791620729865,858.8551333771275,6.756763925496853,0,-1.0822369713246625,1.0822369713246625
ENSG00000199395,2,56235217,56235330,114,-,ENSG00000199395,RNA5SP93,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 93 [Source:HGNC Symbol;Acc:HGNC:42891]",ENSG00000199395.1,ENST00000362525,RNA5SP93,,1814,0.26555518100706244,0.2355109041670385,0.0,481.71709834681127,6.179430764344481,0,1.0745476082442997,1.0745476082442997
ENSG00000283881,1,247201967,247202060,94,-,ENSG00000283881,MIR3916,miRNA,chromosome,microRNA 3916 [Source:HGNC Symbol;Acc:HGNC:38912],ENSG00000283881.1,ENST00000640589,MIR3916,100500849,1814,0.4153165002866425,0.34735318119788716,0.0,753.3841315199695,6.625901696527458,0,1.0700348783187446,1.0700348783187446
ENSG00000222452,9,78165465,78165778,314,+,ENSG00000222452,RN7SKP59,misc_RNA,chromosome,RN7SK pseudogene 59 [Source:HGNC Symbol;Acc:HGNC:45783],ENSG00000222452.1,ENST00000410520,RN7SKP59,,1813,0.2980950742142635,0.26089786229768974,0.055126791620729865,540.744464624674,6.294794422781757,0,1.0490107607988428,1.0490107607988428
ENSG00000222457,1,154297650,154297748,99,+,ENSG00000222457,RNU6-121P,snRNA,chromosome,"RNA, U6 small nuclear 121, pseudogene [Source:HGNC Symbol;Acc:HGNC:47084]",ENSG00000222457.1,ENST00000410525,RNU6-121P,,1814,0.22962459210909741,0.2067089131309759,0.0,416.5390100859027,6.034377977257418,0,1.0481293292802976,1.0481293292802976
ENSG00000199127,8,14853438,14853510,73,-,ENSG00000199127,MIR383,miRNA,chromosome,microRNA 383 [Source:HGNC Symbol;Acc:HGNC:31876],ENSG00000199127.1,ENST00000362257,MIR383,494332,1813,0.25921127113192644,0.2304855496669314,0.055126791620729865,470.2092458333146,6.15530225403221,0,1.0433777866458085,1.0433777866458085
ENSG00000285849,6,27454568,27457575,3008,+,ENSG00000285849,,lncRNA,chromosome,"novel transcript, antisense to ZNF184",ENSG00000285849.1,ENST00000648356,,,1813,0.7147736462928698,0.5392810872382798,0.055126791620729865,1296.5993943752658,7.16827121663421,0,-1.0384141559895024,1.0384141559895024
ENSG00000261515,16,35836886,35837732,847,+,ENSG00000261515,VN1R70P,processed_pseudogene,chromosome,vomeronasal 1 receptor 70 pseudogene [Source:HGNC Symbol;Acc:HGNC:37391],ENSG00000261515.1,ENST00000564064,VN1R70P,,1813,0.34108696664003657,0.2934804542773004,0.055126791620729865,618.7317574850264,6.429286735201761,0,-1.0362144649777516,1.0362144649777516
ENSG00000201591,11,39261107,39261213,107,+,ENSG00000201591,RNU6-99P,snRNA,chromosome,"RNA, U6 small nuclear 99, pseudogene [Source:HGNC Symbol;Acc:HGNC:47062]",ENSG00000201591.1,ENST00000364721,RNU6-99P,,1813,0.265109536441307,0.2351587085029591,0.055126791620729865,480.9086991045309,6.17775467516323,0,1.031396227803587,1.031396227803587
ENSG00000269505,19,22128627,22130318,1692,-,ENSG00000269505,ZNF92P2,processed_pseudogene,chromosome,zinc finger protein 92 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39554],ENSG00000269505.2,ENST00000600543,ZNF92P2,,1813,0.29261074508672,0.25666400658227584,0.055126791620729865,530.7958915873102,6.276259753294516,0,1.0274738993324586,1.0274738993324586
ENSG00000221251,3,164171471,164171556,86,-,ENSG00000221251,MIR1263,miRNA,chromosome,microRNA 1263 [Source:HGNC Symbol;Acc:HGNC:35329],ENSG00000221251.1,ENST00000408324,MIR1263,100302148,1813,0.2786079385125322,0.24577193808495534,0.055126791620729865,505.3948004617334,6.227316603126648,0,-1.0185719746319335,1.0185719746319335
ENSG00000212561,5,44066624,44066731,108,-,ENSG00000212561,RNU6-381P,snRNA,chromosome,"RNA, U6 small nuclear 381, pseudogene [Source:HGNC Symbol;Acc:HGNC:47344]",ENSG00000212561.1,ENST00000391259,RNU6-381P,,1813,0.24462559719057167,0.2188347595416609,0.055126791620729865,443.750833303697,6.0975142001893765,0,0.9969813087346262,0.9969813087346262
ENSG00000224686,13,78488182,78488513,332,+,ENSG00000224686,ELOCP23,processed_pseudogene,chromosome,elongin C pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:38159],ENSG00000224686.1,ENST00000452014,ELOCP23,,1813,0.2719056080928856,0.24051625469027305,0.055126791620729865,493.23677308049446,6.203014700095247,0,0.994024105668242,0.994024105668242
ENSG00000221594,10,54607874,54607957,84,-,ENSG00000221594,MIR548F1,miRNA,chromosome,microRNA 548f-1 [Source:HGNC Symbol;Acc:HGNC:35305],ENSG00000221594.1,ENST00000408667,MIR548F1,100302192,1812,0.2515989721900154,0.22442191161539715,0.11025358324145973,456.400535552688,6.12555945245089,0,0.9917154938712716,0.9917154938712716
ENSG00000283367,3,91356755,91356914,160,+,ENSG00000283367,,sRNA,chromosome,,ENSG00000283367.1,ENST00000636724,,,1813,0.3586919320139166,0.30652242221175496,0.055126791620729865,650.6671646732447,6.479533947955532,0,-0.9878912278249119,0.9878912278249119
ENSG00000239023,21,16718998,16719157,160,+,ENSG00000239023,RNU1-98P,snRNA,chromosome,"RNA, U1 small nuclear 98, pseudogene [Source:HGNC Symbol;Acc:HGNC:48440]",ENSG00000239023.1,ENST00000458992,RNU1-98P,,1813,0.2623632746704178,0.23298557901204467,0.055126791620729865,475.92698025213787,6.167363397937798,0,0.9743655973816889,0.9743655973816889
ENSG00000199803,20,15021553,15021659,107,-,ENSG00000199803,RNU6-1159P,snRNA,chromosome,"RNA, U6 small nuclear 1159, pseudogene [Source:HGNC Symbol;Acc:HGNC:48122]",ENSG00000199803.1,ENST00000362933,RNU6-1159P,,1813,0.21969925488818667,0.19860431596926023,0.055126791620729865,398.5344483671706,5.990299990192654,0,0.9735168125657426,0.9735168125657426
ENSG00000200680,15,25176832,25176913,82,+,ENSG00000200680,SNORD115-4,snoRNA,chromosome,"small nucleolar RNA, C/D box 115-4 [Source:HGNC Symbol;Acc:HGNC:33023]",ENSG00000200680.1,ENST00000363810,SNORD115-4,100033441,1812,0.2753876371488515,0.2432501615392511,0.11025358324145973,499.55317378801664,6.215713834446763,0,0.9725329486423775,0.9725329486423775
ENSG00000201822,3,180161886,180161977,92,-,ENSG00000201822,RNA5SP149,rRNA_pseudogene,chromosome,"RNA, 5S ribosomal pseudogene 149 [Source:HGNC Symbol;Acc:HGNC:43049]",ENSG00000201822.1,ENST00000364952,RNA5SP149,,1813,0.3241852611614423,0.2807973730746994,0.055126791620729865,588.0720637468563,6.378548525483065,0,0.9721075021940684,0.9721075021940684
ENSG00000263483,17,22529934,22530609,676,+,ENSG00000263483,MTATP6P3,unprocessed_pseudogene,chromosome,MT-ATP6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44577],ENSG00000263483.1,ENST00000581686,MTATP6P3,,1813,0.34745388806702726,0.29821680285706403,0.055126791620729865,630.2813529535874,6.44775164740144,0,-0.9701319251473759,0.9701319251473759
ENSG00000228855,X,147591612,147591909,298,-,ENSG00000228855,,processed_pseudogene,chromosome,SMT3 suppressor of mif two 3 homolog 1 (yeast) (SMT3H1) pseudogene,ENSG00000228855.1,ENST00000450437,,,1813,0.2439738624082919,0.21831098317044476,0.055126791620729865,442.5685864086415,6.0948524378394,0,0.9653966606337825,0.9653966606337825
ENSG00000225253,18,41819053,41819421,369,+,ENSG00000225253,,processed_pseudogene,chromosome,C15orf40 pseudogene,ENSG00000225253.1,ENST00000457751,,,1813,0.25289334277771924,0.22545555080463436,0.055126791620729865,458.74852379878274,6.130679652601152,0,-0.9639001570922245,0.9639001570922245
ENSG00000276556,21,10640028,10640338,311,-,ENSG00000276556,,unprocessed_pseudogene,chromosome,pseudogene similar to part of immunoglobulin heavy constant mu (IGHM),ENSG00000276556.1,ENST00000611755,,,1813,0.24802260065542828,0.2215603792828028,0.055126791620729865,449.9129975889469,6.1112744108908155,0,-0.9562583877089225,0.9562583877089225
ENSG00000229824,13,68654572,68655050,479,+,ENSG00000229824,RPL12P34,processed_pseudogene,chromosome,ribosomal protein L12 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36168],ENSG00000229824.1,ENST00000424532,RPL12P34,,1813,0.28605436018955904,0.25157889567597846,0.055126791620729865,518.9026093838601,6.253641504388154,0,0.9541570017146789,0.9541570017146789
ENSG00000277171,2,79547151,79548128,978,-,ENSG00000277171,,unprocessed_pseudogene,chromosome,novel zinc finger protein pseudogene,ENSG00000277171.1,ENST00000618727,,,1814,0.3782498675999439,0.32081448242376154,0.0,686.1452598262982,6.532545710667089,0,0.929992824778944,0.929992824778944
ENSG00000260659,16,89226807,89228692,1886,-,ENSG00000260659,,lncRNA,chromosome,"novel transcript, antisense to ZNF778",ENSG00000260659.1,ENST00000563182,,,1813,0.6978704916115959,0.5293748138446731,0.055126791620729865,1265.937071783435,7.144357511987005,0,-0.9273193113274405,0.9273193113274405
ENSG00000236261,7,57652875,57653208,334,+,ENSG00000236261,,unprocessed_pseudogene,chromosome,family with sequence similarity 27 (FAM27) pseudogene,ENSG00000236261.1,ENST00000442180,,,1812,0.26862953378452226,0.2379372105587801,0.11025358324145973,487.29397428512334,6.19091763080127,0,-0.9191654270768178,0.9191654270768178
ENSG00000175879,2,176129694,176132695,3002,+,ENSG00000175879,HOXD8,protein_coding,chromosome,homeobox D8 [Source:HGNC Symbol;Acc:HGNC:5139],ENSG00000175879.9,ENST00000313173,HOXD8,3234,1813,1.4871141531413785,0.9111230637041176,0.055126791620729865,2697.6250737984606,7.900497690363313,0,-0.9105095106268523,0.9105095106268523
ENSG00000277785,15,25088804,25088895,92,+,ENSG00000277785,SNORD116-21,snoRNA,chromosome,"small nucleolar RNA, C/D box 116-21 [Source:HGNC Symbol;Acc:HGNC:33087]",ENSG00000277785.1,ENST00000384507,SNORD116-21,,1813,0.5215877872761827,0.4197543865387281,0.055126791620729865,946.1602461189954,6.853468293357717,0,0.8983926526032286,0.8983926526032286
ENSG00000199489,15,25215541,25215622,82,+,ENSG00000199489,SNORD115-25,snoRNA,chromosome,"small nucleolar RNA, C/D box 115-25 [Source:HGNC Symbol;Acc:HGNC:33044]",ENSG00000199489.1,ENST00000362619,SNORD115-25,100033801,1811,0.2754209650168144,0.243276292757357,0.1653803748621785,499.61363054050133,6.2158346070339014,0,0.8970723380400019,0.8970723380400019
ENSG00000200728,10,96112747,96112851,105,+,ENSG00000200728,RNU6-271P,snRNA,chromosome,"RNA, U6 small nuclear 271, pseudogene [Source:HGNC Symbol;Acc:HGNC:47234]",ENSG00000200728.1,ENST00000363858,RNU6-271P,,1813,0.3768435344705173,0.31979358545488684,0.055126791620729865,683.5941715295185,6.528826212372316,0,-0.8851333546000877,0.8851333546000877
ENSG00000207366,14,48341226,48341332,107,-,ENSG00000207366,RNU6-297P,snRNA,chromosome,"RNA, U6 small nuclear 297, pseudogene [Source:HGNC Symbol;Acc:HGNC:47260]",ENSG00000207366.1,ENST00000384636,RNU6-297P,,1813,0.2549799305513033,0.2271195808632933,0.055126791620729865,462.5335940200642,6.1388788613871235,0,0.8831627353301613,0.8831627353301613
ENSG00000283452,18,75086368,75086514,147,+,ENSG00000283452,,sRNA,chromosome,,ENSG00000283452.1,ENST00000637703,,,1812,0.24940166475401093,0.22266476851922606,0.11025358324145973,452.41461986377584,6.1168069825111715,0,0.8775853950025596,0.8775853950025596
ENSG00000167825,11,55935456,55936400,945,-,ENSG00000167825,OR5I1,protein_coding,chromosome,olfactory receptor family 5 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:8347],ENSG00000167825.3,ENST00000301532,OR5I1,10798,1813,0.2889720630740739,0.25384505038942146,0.055126791620729865,524.1953224163701,6.263770236098748,0,-0.8732966689745709,0.8732966689745709
ENSG00000232155,X,154605858,154605950,93,+,ENSG00000232155,,processed_pseudogene,chromosome,"coatomer protein complex, subunit zeta 1 (COPZ1) pseudogene",ENSG00000232155.1,ENST00000441884,,,1813,0.2505740735518183,0.22360270472860033,0.055126791620729865,454.5413694229984,6.121486534580332,0,-0.8726929764835102,0.8726929764835102
ENSG00000251678,5,7344579,7345921,1343,+,ENSG00000251678,,lncRNA,chromosome,novel transcript,ENSG00000251678.1,ENST00000504494,,,1813,0.270748960239129,0.23960645911839723,0.055126791620729865,491.13861387378,6.198760412328124,0,-0.8717894106933252,0.8717894106933252
ENSG00000201324,12,108926435,108926541,107,-,ENSG00000201324,RNU6-361P,snRNA,chromosome,"RNA, U6 small nuclear 361, pseudogene [Source:HGNC Symbol;Acc:HGNC:47324]",ENSG00000201324.1,ENST00000364454,RNU6-361P,,1813,0.2739363371295726,0.2421115850454783,0.055126791620729865,496.9205155530447,6.2104404569628455,0,-0.8705927684940646,0.8705927684940646
ENSG00000201690,13,102016953,102017069,117,-,ENSG00000201690,RNY1P2,misc_RNA,chromosome,RNY1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42479],ENSG00000201690.1,ENST00000364820,RNY1P2,,1813,0.33969271179150223,0.29244026810648915,0.055126791620729865,616.2025791897851,6.425197299336051,0,-0.8619509649791329,0.8619509649791329
ENSG00000265929,14,106850885,106850999,115,-,ENSG00000265929,MIR5195,miRNA,chromosome,microRNA 5195 [Source:HGNC Symbol;Acc:HGNC:43526],ENSG00000265929.1,ENST00000583555,MIR5195,100847062,1813,0.4337039164706127,0.36026124698889894,0.055126791620729865,786.7389044776914,6.669166695457505,0,0.8580693778745819,0.8580693778745819
ENSG00000271182,19,21634833,21635175,343,-,ENSG00000271182,,processed_pseudogene,chromosome,"cleavage and polyadenylation specific factor 6, 68kDa (CPSF6) pseudogene",ENSG00000271182.1,ENST00000605470,,,1813,0.2265939842338666,0.20424120977400084,0.055126791620729865,411.041487400234,6.021124041853249,0,0.8483643193907335,0.8483643193907335
ENSG00000199629,7,53366058,53366209,152,+,ENSG00000199629,RNU1-14P,snRNA,chromosome,"RNA, U1 small nuclear 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:10139]",ENSG00000199629.1,ENST00000362759,RNU1-14P,,1813,0.2074508152730289,0.18851137302184826,0.055126791620729865,376.3157789052744,5.933082446676976,0,0.8374736500029238,0.8374736500029238
ENSG00000272085,5,158464465,158464678,214,+,ENSG00000272085,,lncRNA,chromosome,novel transcript,ENSG00000272085.1,ENST00000607514,,,1813,0.5022578760948794,0.40696922708377764,0.055126791620729865,911.0957872361112,6.815745014423238,0,-0.8104265790574681,0.8104265790574681
ENSG00000206923,9,110903337,110903445,109,+,ENSG00000206923,RNU6-432P,snRNA,chromosome,"RNA, U6 small nuclear 432, pseudogene [Source:HGNC Symbol;Acc:HGNC:47395]",ENSG00000206923.1,ENST00000384196,RNU6-432P,,1813,0.3893670619264082,0.3288482923067109,0.055126791620729865,706.3118503345045,6.561471658227203,0,0.8053226252601252,0.8053226252601252
ENSG00000189134,6,28259297,28260958,1662,+,ENSG00000189134,NKAPL,protein_coding,chromosome,NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584],ENSG00000189134.4,ENST00000343684,NKAPL,222698,1813,1.0261633981226823,0.7061440531779023,0.055126791620729865,1861.4604041945458,7.529653690534867,0,0.7977788899320705,0.7977788899320705
ENSG00000207486,X,73397531,73397637,107,-,ENSG00000207486,RNU6-1044P,snRNA,chromosome,"RNA, U6 small nuclear 1044, pseudogene [Source:HGNC Symbol;Acc:HGNC:48007]",ENSG00000207486.1,ENST00000384755,RNU6-1044P,,1813,0.24556733469221226,0.21959111663711214,0.055126791620729865,445.45914513167304,6.101347895865139,0,0.7833284047502498,0.7833284047502498
ENSG00000289169,3,40623893,40624792,900,+,ENSG00000289169,,lncRNA,chromosome,novel transcript,ENSG00000289169.1,ENST00000689790,,,1813,0.5336530065594313,0.42765247563623476,0.055126791620729865,968.0465538988084,6.876312653975951,0,-0.7824956035105856,0.7824956035105856
ENSG00000229687,1,53841547,53841832,286,+,ENSG00000229687,,processed_pseudogene,chromosome,ribosomal protein L37 (RPL37) pseudogene,ENSG00000229687.2,ENST00000433953,,,1814,0.358423116928048,0.30632455419225374,0.0,650.1795341074791,6.478785386226831,0,-0.7812646486831533,0.7812646486831533
ENSG00000273776,16,3485381,3485469,89,-,ENSG00000273776,MIR6126,miRNA,chromosome,microRNA 6126 [Source:HGNC Symbol;Acc:HGNC:50099],ENSG00000273776.1,ENST00000622849,MIR6126,102465134,1812,0.553439263730613,0.4404713526789645,0.11025358324145973,1003.9388244073319,6.912681947403962,0,-0.7790704443965977,0.7790704443965977
ENSG00000197406,14,101561351,101563452,2102,+,ENSG00000197406,DIO3,protein_coding,chromosome,iodothyronine deiodinase 3 [Source:HGNC Symbol;Acc:HGNC:2885],ENSG00000197406.7,ENST00000510508,DIO3,1735,1813,0.8785729074280024,0.6305123967921821,0.055126791620729865,1593.7312540743965,7.374460508279123,0,-0.772113959358289,0.772113959358289
