,chr,start,end,width,strand,gene_id,gene_name,gene_biotype,seq_coord_system,description,gene_id_version,canonical_transcript,symbol,entrezid,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_nas,gene_weight,gene_weight_abs
ENSG00000275207,1,202003124,202003236,113,+,ENSG00000275207,MIR6740,miRNA,chromosome,microRNA 6740 [Source:HGNC Symbol;Acc:HGNC:50082],ENSG00000275207.1,ENST00000618268,MIR6740,102465443,1814,0.4062664124204817,0.3409382579570518,0.0,736.9672721307538,6.603899476910833,0,-0.25261332537202563,0.25261332537202563
ENSG00000286669,19,47255850,47256477,628,-,ENSG00000286669,,lncRNA,chromosome,novel transcript,ENSG00000286669.1,ENST00000671594,,,1812,2.0016198599157087,1.099152096251013,0.11025358324145973,3630.9384258870955,8.197521786352558,0,-0.25258651766654133,0.25258651766654133
ENSG00000264406,15,85825635,85825730,96,+,ENSG00000264406,MIR548AP,miRNA,chromosome,microRNA 548ap [Source:HGNC Symbol;Acc:HGNC:43465],ENSG00000264406.1,ENST00000584739,MIR548AP,100847084,1813,0.29453725610557696,0.25815330010089305,0.055126791620729865,534.2905825755166,6.282809744447115,0,0.2525783720228407,0.2525783720228407
ENSG00000278084,12,121874193,121874337,145,+,ENSG00000278084,,lncRNA,chromosome,novel transcript,ENSG00000278084.1,ENST00000618674,,,1813,0.3109826820414557,0.27077699496239566,0.055126791620729865,564.1225852232006,6.337042672609755,0,0.2522936008416292,0.2522936008416292
ENSG00000272625,18,2920966,2921685,720,+,ENSG00000272625,,lncRNA,chromosome,"novel transcript, antisense to LPIN2",ENSG00000272625.1,ENST00000608032,,,1813,0.5178102449676247,0.41726866784473743,0.055126791620729865,939.3077843712713,6.8462072518526895,0,0.2519813352673464,0.2519813352673464
ENSG00000256967,12,7129079,7131198,2120,-,ENSG00000256967,,lncRNA,chromosome,novel transcript,ENSG00000256967.1,ENST00000538062,,,1813,1.8022852188006997,1.0304352338838765,0.055126791620729865,3269.3453869044693,8.092650881220159,0,0.2519689354585625,0.2519689354585625
ENSG00000103202,16,396725,410367,13643,+,ENSG00000103202,NME4,protein_coding,chromosome,NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852],ENSG00000103202.13,ENST00000219479,NME4,4833,1813,1.2728532441136398,0.8210359779437896,0.055126791620729865,2308.9557848221425,7.744983662563017,0,-0.2518745221535623,0.2518745221535623
ENSG00000265236,6,31541101,31541178,78,-,ENSG00000265236,SNORD84,snoRNA,chromosome,"small nucleolar RNA, C/D box 84 [Source:HGNC Symbol;Acc:HGNC:32743]",ENSG00000265236.1,ENST00000584275,SNORD84,692199,1812,1.9112950387791554,1.0685980126949952,0.11025358324145973,3467.089200345388,8.151359058545832,0,-0.2518710022662643,0.2518710022662643
ENSG00000109113,17,28714281,28718429,4149,-,ENSG00000109113,RAB34,protein_coding,chromosome,"RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]",ENSG00000109113.20,ENST00000395245,RAB34,83871,1813,1.6690759619138613,0.9817323308318711,0.055126791620729865,3027.7037949117444,8.015890016516803,0,-0.25168187862010954,0.25168187862010954
ENSG00000289452,1,26620707,26620910,204,-,ENSG00000289452,,lncRNA,chromosome,novel transcript,ENSG00000289452.1,ENST00000690093,,,1807,2.186348334088804,1.1588755382449292,0.38588754134509795,3966.0358780370907,8.285774464596722,0,0.2515474241691664,0.2515474241691664
ENSG00000143515,1,154325525,154351304,25780,+,ENSG00000143515,ATP8B2,protein_coding,chromosome,ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534],ENSG00000143515.19,ENST00000368489,ATP8B2,57198,1814,1.2068666546238036,0.7915737061578457,0.0,2189.25611148758,7.691773761857649,0,0.25146916944073905,0.25146916944073905
ENSG00000229756,3,24430748,24431107,360,+,ENSG00000229756,RPL31P20,processed_pseudogene,chromosome,ribosomal protein L31 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36303],ENSG00000229756.1,ENST00000449593,RPL31P20,,1813,0.3750444516568408,0.31848605907368305,0.055126791620729865,680.3306353055092,6.524047702724224,0,-0.25137924283417346,0.25137924283417346
ENSG00000225183,1,54089856,54090093,238,+,ENSG00000225183,,processed_pseudogene,chromosome,cytochrome c oxidase subunit VIIb (COX7B) pseudogene,ENSG00000225183.1,ENST00000444055,,,1814,0.3742447304026549,0.3179042932252884,0.0,678.879940950416,6.521916225156197,0,0.25093140361430516,0.25093140361430516
ENSG00000206808,11,33171381,33171490,110,-,ENSG00000206808,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000206808.1,ENST00000384081,Y_RNA,,1813,0.24216639123390252,0.2168569449357218,0.055126791620729865,439.28983369829916,6.087433223006837,0,-0.25073404881983113,0.25073404881983113
ENSG00000169688,16,56651886,56653204,1319,+,ENSG00000169688,MT1B,protein_coding,chromosome,metallothionein 1B [Source:HGNC Symbol;Acc:HGNC:7394],ENSG00000169688.11,ENST00000334346,MT1B,4490,1813,0.27001781081580434,0.2390309246365737,0.055126791620729865,489.8123088198691,6.196061791617369,0,-0.2505794655862326,0.2505794655862326
ENSG00000263146,18,78976555,78979074,2520,-,ENSG00000263146,LINC01896,lncRNA,chromosome,long intergenic non-protein coding RNA 1896 [Source:HGNC Symbol;Acc:HGNC:52715],ENSG00000263146.3,ENST00000575722,LINC01896,,1813,0.8474319824183906,0.6137965571507972,0.055126791620729865,1537.2416161069605,7.338395235325858,0,-0.2504440291661856,0.2504440291661856
ENSG00000208024,1,172144535,172144644,110,-,ENSG00000208024,MIR199A2,miRNA,chromosome,microRNA 199a-2 [Source:HGNC Symbol;Acc:HGNC:31572],ENSG00000208024.1,ENST00000385289,MIR199A2,406977,1814,1.5175699767117248,0.9232941413361822,0.0,2752.8719377550688,7.920763177755376,0,-0.25025316747590465,0.25025316747590465
ENSG00000198855,12,108515277,108525837,10561,+,ENSG00000198855,FICD,protein_coding,chromosome,FIC domain protein adenylyltransferase [Source:HGNC Symbol;Acc:HGNC:18416],ENSG00000198855.7,ENST00000552695,FICD,11153,1813,1.2143777863175806,0.7949714549230423,0.055126791620729865,2202.8813043800915,7.69797531418561,0,0.2499498576443944,0.2499498576443944
ENSG00000274306,19,49682117,49682195,79,+,ENSG00000274306,MIR5088,miRNA,chromosome,microRNA 5088 [Source:HGNC Symbol;Acc:HGNC:43489],ENSG00000274306.1,ENST00000615402,MIR5088,100847074,1811,0.7376857099223747,0.5525541761537466,0.1653803748621785,1338.1618777991878,7.199799232931579,0,-0.24964488944922927,0.24964488944922927
ENSG00000254779,15,84633874,84634635,762,+,ENSG00000254779,EGLN1P1,transcribed_processed_pseudogene,chromosome,egl-9 family hypoxia inducible factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44481],ENSG00000254779.4,ENST00000531623,EGLN1P1,,1813,1.998317992365802,1.0980514622229545,0.055126791620729865,3624.948838151565,8.19587128149423,0,-0.2494134266348819,0.2494134266348819
ENSG00000204616,6,30102897,30113090,10194,-,ENSG00000204616,TRIM31,protein_coding,chromosome,tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289],ENSG00000204616.11,ENST00000376734,TRIM31,11074,1813,0.7360634304879062,0.5516201538701362,0.055126791620729865,1335.219062905062,7.19759930989542,0,-0.24935990027930668,0.24935990027930668
ENSG00000233157,22,43759199,43759910,712,-,ENSG00000233157,,processed_pseudogene,chromosome,ribosomal protein L4 (RPL4) pseudogene,ENSG00000233157.1,ENST00000419730,,,1813,0.240656812992773,0.21564092727922712,0.055126791620729865,436.5514587688902,6.081194318924152,0,-0.24928949641587653,0.24928949641587653
ENSG00000274472,5,154705626,154705727,102,+,ENSG00000274472,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000274472.1,ENST00000613546,Y_RNA,,1813,0.23224858101057744,0.20884061505923196,0.055126791620729865,421.29892595318745,6.045713418610089,0,-0.2492533947445256,0.2492533947445256
ENSG00000200530,19,49497720,49497806,87,+,ENSG00000200530,SNORD35B,snoRNA,chromosome,"small nucleolar RNA, C/D box 35B [Source:HGNC Symbol;Acc:HGNC:17365]",ENSG00000200530.1,ENST00000363660,SNORD35B,,1813,1.48569649906739,0.9105529015919672,0.055126791620729865,2695.0534493082455,7.899544297246747,0,-0.2491463054960465,0.2491463054960465
ENSG00000241112,5,149545383,149545810,428,-,ENSG00000241112,RPL29P14,processed_pseudogene,chromosome,ribosomal protein L29 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36687],ENSG00000241112.1,ENST00000495837,RPL29P14,,1813,0.9867218252957869,0.6864859564343556,0.055126791620729865,1789.9133910865573,7.490481043039148,0,0.2490508327787234,0.2490508327787234
ENSG00000207924,12,53991738,53991847,110,+,ENSG00000207924,MIR196A2,miRNA,chromosome,microRNA 196a-2 [Source:HGNC Symbol;Acc:HGNC:31568],ENSG00000207924.3,ENST00000385189,MIR196A2,406973,1812,0.6552422520555086,0.5039473739814804,0.11025358324145973,1188.6094452286925,7.0813803349502455,0,-0.2489883458358124,0.2489883458358124
ENSG00000159450,1,152106317,152115444,9128,-,ENSG00000159450,TCHH,protein_coding,chromosome,trichohyalin [Source:HGNC Symbol;Acc:HGNC:11791],ENSG00000159450.13,ENST00000614923,TCHH,7062,1814,1.2040671543062058,0.7903043601124261,0.0,2184.177817911457,7.689452485413596,0,-0.24875651936342338,0.24875651936342338
ENSG00000265444,17,31094350,31094425,76,-,ENSG00000265444,MIR4733,miRNA,chromosome,microRNA 4733 [Source:HGNC Symbol;Acc:HGNC:41638],ENSG00000265444.1,ENST00000578268,MIR4733,100616266,1813,1.3842673890691701,0.8688919027581088,0.055126791620729865,2511.0610437714745,7.828858828157268,0,-0.2485217772301513,0.2485217772301513
ENSG00000271025,11,112036627,112036863,237,-,ENSG00000271025,,processed_pseudogene,chromosome,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit F2, pseudogene",ENSG00000271025.1,ENST00000604143,,,1813,0.4587731909234465,0.377595802297536,0.055126791620729865,832.214568335132,6.7252911940336855,0,0.24851638274439125,0.24851638274439125
ENSG00000269210,2,38959287,38960342,1056,-,ENSG00000269210,,lncRNA,chromosome,"novel transcript, antisense to ARHGEF33",ENSG00000269210.2,ENST00000601251,,375196,1814,1.1596790698202575,0.7699596318702344,0.0,2103.657832653947,7.6519081830957285,0,-0.24838588079505622,0.24838588079505622
ENSG00000268545,19,57459912,57460120,209,+,ENSG00000268545,VN1R107P,unprocessed_pseudogene,chromosome,vomeronasal 1 receptor 107 pseudogene [Source:HGNC Symbol;Acc:HGNC:37431],ENSG00000268545.1,ENST00000601784,VN1R107P,,1812,0.4110320340982346,0.3443213757300697,0.11025358324145973,745.6121098541976,6.615545786351884,0,-0.2483705904278952,0.2483705904278952
ENSG00000225270,7,55798034,55798876,843,+,ENSG00000225270,CICP12,processed_pseudogene,chromosome,capicua transcriptional repressor pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:37905],ENSG00000225270.1,ENST00000455801,CICP12,,1813,0.3815272039040411,0.3231895567575201,0.055126791620729865,692.0903478819306,6.5411603628161945,0,0.24829261516390633,0.24829261516390633
ENSG00000201182,3,10037552,10037655,104,+,ENSG00000201182,RNU6-670P,snRNA,chromosome,"RNA, U6 small nuclear 670, pseudogene [Source:HGNC Symbol;Acc:HGNC:47633]",ENSG00000201182.1,ENST00000364312,RNU6-670P,,1812,0.21895331750205052,0.19799255403330795,0.11025358324145973,397.18131794871965,5.986907474278162,0,-0.24828602879600092,0.24828602879600092
ENSG00000279343,12,130350996,130351707,712,-,ENSG00000279343,,TEC,chromosome,novel transcript,ENSG00000279343.1,ENST00000624997,,,1813,0.399392708398443,0.3360383627961781,0.055126791620729865,724.4983730347756,6.586858829778345,0,0.24807248359219375,0.24807248359219375
ENSG00000221669,7,34940760,34940834,75,-,ENSG00000221669,MIR548N,miRNA,chromosome,microRNA 548n [Source:HGNC Symbol;Acc:HGNC:35330],ENSG00000221669.1,ENST00000408742,MIR548N,100302152,1813,0.24796388716668655,0.22151333296341044,0.055126791620729865,449.8064913203694,6.111038181619112,0,0.24805499453249233,0.24805499453249233
ENSG00000258111,12,104514029,104514439,411,+,ENSG00000258111,,processed_pseudogene,chromosome,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9) (ATP5G1) pseudogene",ENSG00000258111.1,ENST00000548397,,,1813,0.36795727047567556,0.31331858368013404,0.055126791620729865,667.4744886428755,6.504998233723867,0,0.24792409357492362,0.24792409357492362
ENSG00000274209,10,46286345,46330207,43863,+,ENSG00000274209,ANTXRL,protein_coding,chromosome,ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277],ENSG00000274209.6,ENST00000620264,ANTXRL,195977,1813,0.35888393559131504,0.30666372724761926,0.055126791620729865,651.0154591626455,6.480068272017722,0,-0.24778944455668409,0.24778944455668409
ENSG00000251719,18,29048620,29048719,100,+,ENSG00000251719,RNU6-408P,snRNA,chromosome,"RNA, U6 small nuclear 408, pseudogene [Source:HGNC Symbol;Acc:HGNC:47371]",ENSG00000251719.1,ENST00000515910,RNU6-408P,,1813,0.32405677868659205,0.2807003407996899,0.055126791620729865,587.838996537478,6.378152795753923,0,0.2476615744438468,0.2476615744438468
ENSG00000223824,2,189917254,189917758,505,-,ENSG00000223824,TERF1P6,processed_pseudogene,chromosome,TERF1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:54602],ENSG00000223824.1,ENST00000423595,TERF1P6,,1813,0.2882621589788472,0.25329414655064225,0.055126791620729865,522.9075563876288,6.261315249649782,0,0.24759704589418763,0.24759704589418763
ENSG00000279166,2,144494265,144496878,2614,-,ENSG00000279166,,TEC,chromosome,TEC,ENSG00000279166.1,ENST00000623674,,,1813,0.891131689642381,0.6371754274643409,0.055126791620729865,1616.5128850112792,7.388644992347209,0,-0.24741454543009678,0.24741454543009678
ENSG00000277602,16,1971655,1971896,242,-,ENSG00000277602,,lncRNA,chromosome,novel transcript,ENSG00000277602.1,ENST00000618631,,,1810,2.1433997529280853,1.1453049380598743,0.22050716648290836,3888.1271518115464,8.265940028867231,0,0.24737697912139522,0.24737697912139522
ENSG00000224340,1,10054445,10054781,337,-,ENSG00000224340,,processed_pseudogene,chromosome,pseudogene similar to part of ribosomal protein L21 (RPL21),ENSG00000224340.1,ENST00000456484,,,1814,0.5202750104565728,0.41889124642465647,0.0,943.7788689682229,6.850950899019388,0,0.2473389228613756,0.2473389228613756
ENSG00000221063,10,63372957,63373048,92,-,ENSG00000221063,MIR1296,miRNA,chromosome,microRNA 1296 [Source:HGNC Symbol;Acc:HGNC:35249],ENSG00000221063.3,ENST00000408136,MIR1296,100302150,1813,0.3297007989958426,0.2849539537646342,0.055126791620729865,598.0772493784584,6.3953905537042575,0,-0.2469412420616802,0.2469412420616802
ENSG00000111640,12,6534512,6538374,3863,+,ENSG00000111640,GAPDH,protein_coding,chromosome,glyceraldehyde-3-phosphate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4141],ENSG00000111640.15,ENST00000229239,GAPDH,2597,1813,2.261277297433018,1.1821189276700355,0.055126791620729865,4101.957017543495,8.3194632165266,0,0.24621403650781543,0.24621403650781543
ENSG00000232815,9,63817748,63818462,715,-,ENSG00000232815,DUX4L50,unprocessed_pseudogene,chromosome,double homeobox 4 like 50 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51788],ENSG00000232815.1,ENST00000455245,DUX4L50,,1813,1.1134086055206585,0.7483020969009825,0.055126791620729865,2019.7232104144746,7.6112107512772695,0,0.24616467504143166,0.24616467504143166
ENSG00000251955,20,17187510,17187616,107,+,ENSG00000251955,RNU6-27P,snRNA,chromosome,"RNA, U6 small nuclear 27, pseudogene [Source:HGNC Symbol;Acc:HGNC:34271]",ENSG00000251955.1,ENST00000516146,RNU6-27P,,1813,0.2556811509461157,0.22767817510623073,0.055126791620729865,463.8056078162539,6.141619270474072,0,0.2461119520940068,0.2461119520940068
ENSG00000236054,22,32583300,32584204,905,+,ENSG00000236054,SYN3-AS1,lncRNA,chromosome,SYN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40569],ENSG00000236054.1,ENST00000428201,SYN3-AS1,,1813,0.5004397257016647,0.40575821561573816,0.055126791620729865,907.7976624228198,6.81212247580559,0,-0.24607173229068588,0.24607173229068588
ENSG00000186564,1,47438044,47440691,2648,+,ENSG00000186564,FOXD2,protein_coding,chromosome,forkhead box D2 [Source:HGNC Symbol;Acc:HGNC:3803],ENSG00000186564.6,ENST00000334793,FOXD2,2306,1814,1.2358913434331777,0.8046399599409092,0.0,2241.9068969877844,7.715528025405389,0,0.24602757136592032,0.24602757136592032
ENSG00000264099,5,72169467,72169540,74,+,ENSG00000264099,MIR4803,miRNA,chromosome,microRNA 4803 [Source:HGNC Symbol;Acc:HGNC:41568],ENSG00000264099.1,ENST00000583015,MIR4803,100616377,1813,0.3199311819193383,0.27757960032961565,0.055126791620729865,580.3551640016797,6.365361867850911,0,0.24598578328061252,0.24598578328061252
ENSG00000259378,15,50944663,50945996,1334,+,ENSG00000259378,DCAF13P3,processed_pseudogene,chromosome,DDB1 and CUL4 associated factor 13 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43868],ENSG00000259378.1,ENST00000561147,DCAF13P3,,1813,0.41794575733423445,0.34920917444049804,0.055126791620729865,758.1536038043013,6.632204133474014,0,-0.24592648516810958,0.24592648516810958
ENSG00000284603,8,8059459,8059674,216,+,ENSG00000284603,,transcribed_unprocessed_pseudogene,chromosome,"RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene",ENSG00000284603.1,ENST00000642045,,,1812,0.5608817039972958,0.44525085646904394,0.11025358324145973,1017.4394110510945,6.926026745484094,0,0.24585554352349498,0.24585554352349498
ENSG00000280398,12,126130166,126130865,700,-,ENSG00000280398,,TEC,chromosome,novel transcript,ENSG00000280398.1,ENST00000623191,,,1813,0.28569818688828225,0.25130190689340004,0.055126791620729865,518.256511015344,6.252398001946443,0,0.24554614746416525,0.24554614746416525
ENSG00000258849,14,51771789,51772086,298,-,ENSG00000258849,OR7E159P,unprocessed_pseudogene,chromosome,olfactory receptor family 7 subfamily E member 159 pseudogene [Source:HGNC Symbol;Acc:HGNC:31312],ENSG00000258849.1,ENST00000553761,OR7E159P,,1813,0.2052572654500359,0.18669304245388485,0.055126791620729865,372.3366795263651,5.9224806385979125,0,-0.2454451682360889,0.2454451682360889
ENSG00000138449,2,189560590,189583758,23169,-,ENSG00000138449,SLC40A1,protein_coding,chromosome,solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909],ENSG00000138449.11,ENST00000261024,SLC40A1,30061,1813,1.2864130307103683,0.8269842274032437,0.055126791620729865,2333.553237708608,7.75557581890942,0,-0.24544295748977718,0.24544295748977718
ENSG00000221331,10,12725254,12725353,100,-,ENSG00000221331,MIR548Q,miRNA,chromosome,microRNA 548q [Source:HGNC Symbol;Acc:HGNC:37312],ENSG00000221331.1,ENST00000408404,MIR548Q,100313841,1813,0.23009718225160083,0.20709317622385467,0.055126791620729865,417.39628860440394,6.036429042263006,0,-0.24457104814946856,0.24457104814946856
ENSG00000287241,20,17222851,17226146,3296,-,ENSG00000287241,,lncRNA,chromosome,"novel transcript, antisense to PCSK2",ENSG00000287241.1,ENST00000663240,,,1813,0.59765090789071,0.4685343678413208,0.055126791620729865,1084.1387469137478,6.989463135138809,0,-0.2440453688175061,0.2440453688175061
ENSG00000177738,5,43013060,43067452,54393,-,ENSG00000177738,,lncRNA,chromosome,"novel transcript, sense overlapping to ANXA2R",ENSG00000177738.5,ENST00000503152,,648987,1813,1.479176623455382,0.9079264983792571,0.055126791620729865,2683.226394948063,7.895147844365944,0,-0.2438932782287046,0.2438932782287046
ENSG00000256937,12,9127783,9128645,863,+,ENSG00000256937,KRT17P8,processed_pseudogene,chromosome,keratin 17 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:50726],ENSG00000256937.1,ENST00000540749,KRT17P8,,1813,0.30689645968451346,0.2676552116758063,0.055126791620729865,556.7101778677074,6.323839432946946,0,-0.2438851439449247,0.2438851439449247
ENSG00000266325,13,77698012,77698116,105,-,ENSG00000266325,MIR3665,miRNA,chromosome,microRNA 3665 [Source:HGNC Symbol;Acc:HGNC:38939],ENSG00000266325.1,ENST00000578708,MIR3665,100500861,1812,1.2232814977470527,0.7989842566309909,0.11025358324145973,2219.0326369131535,7.705277176070493,0,-0.24381107457556375,0.24381107457556375
ENSG00000260740,16,31487370,31488492,1123,-,ENSG00000260740,,lncRNA,chromosome,"novel transcript, antisense to SLC5A2",ENSG00000260740.2,ENST00000565137,,,1813,1.5909043348166805,0.9520069787897594,0.055126791620729865,2885.900463357458,7.967938701533919,0,0.2434176045133035,0.2434176045133035
ENSG00000002933,7,150800403,150805118,4716,+,ENSG00000002933,TMEM176A,protein_coding,chromosome,transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930],ENSG00000002933.9,ENST00000004103,TMEM176A,55365,1813,1.2900127516920425,0.8285573859751174,0.055126791620729865,2340.0831315693654,7.758368977996401,0,0.24335455000448228,0.24335455000448228
ENSG00000264266,19,10230413,10230485,73,+,ENSG00000264266,MIR4322,miRNA,chromosome,microRNA 4322 [Source:HGNC Symbol;Acc:HGNC:38261],ENSG00000264266.1,ENST00000585009,MIR4322,100422925,1812,1.9969304500411518,1.0975885815391084,0.11025358324145973,3622.4318363746493,8.195176876829592,0,0.2433305135670286,0.2433305135670286
ENSG00000224948,10,76836568,76836861,294,+,ENSG00000224948,ATP5MC1P8,processed_pseudogene,chromosome,ATP synthase membrane subunit c locus 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39511],ENSG00000224948.1,ENST00000416294,ATP5MC1P8,,1813,0.2946773797378482,0.2582615364985005,0.055126791620729865,534.5447668444566,6.283284484609273,0,0.24317614475190202,0.24317614475190202
ENSG00000284121,3,120395668,120395729,62,-,ENSG00000284121,MIR198,miRNA,chromosome,microRNA 198 [Source:HGNC Symbol;Acc:HGNC:31570],ENSG00000284121.1,ENST00000637333,MIR198,406975,1813,0.4079209370216739,0.3421141034757595,0.055126791620729865,739.9685797573165,6.607958221910324,0,-0.24310057442777105,0.24310057442777105
ENSG00000101361,20,2652593,2658393,5801,+,ENSG00000101361,NOP56,protein_coding,chromosome,NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911],ENSG00000101361.17,ENST00000329276,NOP56,10528,1813,1.6336120693403693,0.9683563143198396,0.055126791620729865,2963.37229378343,7.994420583718397,0,-0.2430756434781727,0.2430756434781727
ENSG00000229217,3,10057973,10058287,315,-,ENSG00000229217,CYCSP11,processed_pseudogene,chromosome,CYCS pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:24385],ENSG00000229217.1,ENST00000436426,CYCSP11,,1813,0.23557768479704008,0.21153862168314502,0.055126791620729865,427.3379202218307,6.0599124172929715,0,-0.24237609348944872,0.24237609348944872
ENSG00000213159,14,104450979,104451433,455,+,ENSG00000213159,CEND1P1,processed_pseudogene,chromosome,cell cycle exit and neuronal differentiation 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43674],ENSG00000213159.4,ENST00000451006,CEND1P1,,1813,0.3196760336411035,0.27738627741586896,0.055126791620729865,579.8923250249617,6.364565412697333,0,0.24218446809931304,0.24218446809931304
ENSG00000274115,9,95065350,95065446,97,+,ENSG00000274115,MIR6081,miRNA,chromosome,microRNA 6081 [Source:HGNC Symbol;Acc:HGNC:50151],ENSG00000274115.1,ENST00000613785,MIR6081,102466518,1812,1.3364426750720697,0.8486295483279728,0.11025358324145973,2424.3070125807344,7.79371339848416,0,0.24192970752475038,0.24192970752475038
ENSG00000289319,12,65168736,65169462,727,-,ENSG00000289319,,lncRNA,chromosome,novel transcript,ENSG00000289319.1,ENST00000685904,,,1813,1.8728536137241165,1.0553058262883543,0.055126791620729865,3397.356455295547,8.131047198229671,0,-0.24180707145779642,0.24180707145779642
ENSG00000244203,3,71289769,71305853,16085,+,ENSG00000244203,FOXP1-AS1,lncRNA,chromosome,FOXP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41942],ENSG00000244203.2,ENST00000465742,FOXP1-AS1,104502416,1813,0.6242520352237464,0.4850474238014193,0.055126791620729865,1132.393191895876,7.032971236920122,0,-0.24176362159906095,0.24176362159906095
ENSG00000265301,2,35471405,35471486,82,+,ENSG00000265301,MIR548AD,miRNA,chromosome,microRNA 548ad [Source:HGNC Symbol;Acc:HGNC:41683],ENSG00000265301.1,ENST00000584780,MIR548AD,100616475,1814,0.23805022186191968,0.21353774037167236,0.0,431.8231024575223,6.070329105168479,0,-0.2417375190020362,0.2417375190020362
ENSG00000260584,16,32116700,32116997,298,+,ENSG00000260584,,processed_pseudogene,chromosome,kinase suppressor of Ras 1 (KSR1) pseudogene,ENSG00000260584.1,ENST00000566120,,,1813,0.46568502002362533,0.38232272364249026,0.055126791620729865,844.7526263228564,6.740226912974183,0,-0.24173211452884732,0.24173211452884732
ENSG00000116741,1,192809039,192812275,3237,+,ENSG00000116741,RGS2,protein_coding,chromosome,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998],ENSG00000116741.8,ENST00000235382,RGS2,5997,1814,1.7034739959837604,0.9945376111451556,0.0,3090.101828714541,8.036282885204674,0,0.24172748374425182,0.24172748374425182
ENSG00000226394,1,89661212,89661353,142,-,ENSG00000226394,,processed_pseudogene,chromosome,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4, 9kDa (NDUFA4) pseudogene",ENSG00000226394.2,ENST00000440817,,,1814,0.5288960200667584,0.42454591944595116,0.0,959.4173804010998,6.867367961227393,0,0.24161180100476962,0.24161180100476962
ENSG00000220725,6,55680642,55681021,380,-,ENSG00000220725,,processed_pseudogene,chromosome,NIFU-like protein pseudogene,ENSG00000220725.1,ENST00000405336,,,1813,0.29170922639197955,0.2559663230591373,0.055126791620729865,529.1605366750509,6.273179860068298,0,0.24139393006007762,0.24139393006007762
LRG_1189,12,6200400,6238266,37867,+,LRG_1189,CD9,LRG_gene,chromosome,CD9 molecule [Source:HGNC Symbol;Acc:HGNC:1709],LRG_1189.1,LRG_1189t1,CD9,928,1813,1.4774484796865275,0.9072291917228457,0.055126791620729865,2680.091542151361,7.893979282431615,0,0.24123878893857434,0.24123878893857434
ENSG00000265961,1,31503631,31503744,114,-,ENSG00000265961,Y_RNA,misc_RNA,chromosome,Y RNA [Source:RFAM;Acc:RF00019],ENSG00000265961.1,ENST00000578934,Y_RNA,,1814,0.2720411690174208,0.24062282997390966,0.0,493.48268059760136,6.203512126379847,0,0.2411718826619661,0.2411718826619661
ENSG00000212411,10,29575306,29575381,76,+,ENSG00000212411,SNORD115,snoRNA,chromosome,Small nucleolar RNA SNORD115 [Source:RFAM;Acc:RF00105],ENSG00000212411.1,ENST00000391109,SNORD115,,1812,0.42385622846054316,0.3533688447329302,0.11025358324145973,768.8751984274253,6.64622842174697,0,0.24109845198528285,0.24109845198528285
ENSG00000284673,12,8396423,8396641,219,-,ENSG00000284673,,transcribed_unprocessed_pseudogene,chromosome,"RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene",ENSG00000284673.1,ENST00000642101,,,1813,1.0950975475119236,0.7396001143483195,0.055126791620729865,1986.5069511866293,7.594636343974763,0,0.24094327779196004,0.24094327779196004
